Item Code,Description,Description (AR),Barcode,Category,UOM,Cost,Retail,Re-Order Qty,Notes,Mfr Part No,Brand
HW-103841,Yato Wood Screw 6mm,براغي خشب 6mm,6991362359557,Wood Screws,PCS,14.545,18.175,20,Yato Wood Screws - YAT-12056,YAT-12056,Yato
HW-103842,Total Wall Primer 750W,برايمر 750W,6872400780060,Primers,PCS,2.154,3.191,10,Total Primers - TOT-2405,TOT-2405,Total
HW-103843,Hilti Combination Pliers 1200W,زرادية 1200W,6915713779961,Pliers,PCS,8.755,KWD 10.933,10,Hilti Pliers - HIL-97382,HIL-97382,Hilti
HW-103844,Al-Fanar Work Gloves Medium,قفازات Medium,6936625275625,Gloves,PCS,13.219,16.350,10,Al-Fanar Gloves - AL--52609,AL--52609,Al-Fanar
HW-103845,DeWalt Hand Saw 2000W,مناشير يدوية 2000W,6670553818786,Hand Saws,PCS,6.135,8.335,10,,DEW-68859,DeWalt
HW-103846,Ridgid Super Glue 12mm,لاصق سريع 12mm,6368977037494,Super Glue,PCS,19.959,KD 24.336,25,Ridgid Super Glue - RID-43599,RID-43599,Ridgid
HW-103847,ingco wood screw 9l,,6669718929931,Wood Screws,PCS,23.520,31.577,10,Ingco Wood Screws - ING-35606,ING-35606,Ingco
HW-103848,Karcher Pu Foam Filler 2000W,رغوة عازلة 2000W,6560185712273,Foam Fillers,PCS,9.859,14.439,50,Karcher Foam Fillers - KAR-38108,,Karcher
HW-103849,Dewalt Spring Washer 750W,,6616569222758,Washers,PCS,5.740,7.541,10,DeWalt Washers - DEW-86468,,DeWalt
HW-103850,Makita Welding Electrode 25kg,أسياخ لحام 25kg,6996973554938,Welding Rods,PCS,10.460,KWD 13.099,15,Makita Welding Rods - MAK-45815,MAK-45815,Makita
HW-103851,DeWalt Combination Wrench 4L,,6254585973018,Wrenches,pcs,12.265,15.084,15,DeWalt Wrenches - DEW-20316,DEW-20316,DeWalt
HW-103852,Ingco LED Bulb 4L,,6794771493398,Lighting,PCS,21.533,32.896,10,Ingco Lighting - ING-67676,ING-67676,Ingco
HW-103853,Stanley Plastic Water Tank 24 Gauge,خزانات مياه 24 Gauge,6640025722773,Water Tanks,PCS,156.126,197.673,50,Stanley Water Tanks - STA-79157,STA-79157,Stanley
HW-103854,Yato Steel Chain 20L,سلاسل 20L,6344426034941,Chains,PCS,12.203,18.524,20,Yato Chains - YAT-48449,YAT-48449,Yato
HW-103855, DeWalt Wood Router 24 Gauge ,,6234011551278,Planers & Routers,pc,21.834,29.261,10,,DEW-8392,DeWalt
HW-103856,Hitachi Flood Light Large,إنارة Large,6744274182304,Lighting,Nos,6.922,10.548,20,Hitachi Lighting - HIT-7499,,Hitachi
HW-100369,Truper Silicone Sealant Tube Small,سيليكون Small,6236385646175,Silicone Sealant,PCS,16.252,19.839,20,,TRU-91660,Truper
HW-103858,MAKITA BALL VALVE 40MM,صمامات 40mm,6684517573701,valves,PCS,16.077,23.505,15,,,Makita
HW-103859,Karcher Hacksaw 25kg  ,مناشير يدوية 25kg,6867367037250,Hand Saws  ,PC,17.594,21.665,50,,KAR-9308,Karcher
HW-103860,Bosch Emulsion Paint 1L,دهان مائي 1L,6588570688110,Emulsion Paint,PCS,16.124,22.600,50,Bosch Emulsion Paint - BOS-83590,BOS-83590,Bosch
HW-103861,Makita Garden Cart Large,,6922510922346,Wheelbarrows & Carts,PCS,16.046,20.837,20,Makita Wheelbarrows & Carts - MAK-52374,MAK-52374,Makita
HW-103862,DeWalt Steel Chain Medium.,سلاسل Medium,6659366211650,Chains,PCS,8.895,12.878,10,DeWalt Chains - DEW-12073,DEW-12073,DeWalt
HW-103863,Black+Decker Garden Hose 900W,خراطيم ورشاشات 900W,6170626017284,Hoses & Sprinklers,pcs,22.378,27.017,20,Black+Decker Hoses & Sprinklers - BLA-15573,BLA-15573,Black+Decker
HW-103864,Skil Paint Thinner 22 Gauge,,6806044786588,Thinners,PCS,18.999,23.899,50,,SKI-56699,Skil
HW-103865,Yato Rubber Mallet 1/2 inch,مطارق 1/2 inch,6399287610631,Hammers,Pieces,KD 6.647,7.891,'50,Yato Hammers - YAT-22607,,Yato
HW-103866,Skil Portable Generator 18 Gauge,,6902799372180,Generators,Pieces,20.826,32.239,5,Skil Generators - SKI-60101,SKI-60101,Skil
HW-103867,Karcher Wall Switch 8mm,مفاتيح وأفياش 8mm,6997247145643,Switches & Sockets,PCS,24.456,36.343,20,Karcher Switches & Sockets - KAR-77947,KAR-77947,Karcher
HW-103868,Hilti Plastic Water Tank Large,خزانات مياه Large,6978258930589,Water Tanks,PCS,10.442,14.573,5,,HIL-57374,Hilti
HW-103869,Ridgid Circular Saw 20L,مناشير دائرية 20L,6691933515542,Circular Saws,Nos,23.353,35.736,5,,RID-82768,Ridgid
HW-103870,Gulf Star Cold Chisel Xl,إزميل XL,6528936432975,"Chisels,",PCS,9.036,12.097,15,Gulf Star Chisels - GUL-11604,GUL-11604,Gulf Star
HW-103871,Hitachi PVC Conduit Pipe 3/4 inch,مواسير كهرباء 3/4 inch,6865375216405,Conduits,PCS,10.977,16.529,10,Hitachi Conduits - HIT-31201,HIT-31201,Hitachi
HW-103872,Al-Fanar Aluminium Ladder 750W,سلالم ألمنيوم 750W,6249995831216,Aluminium Ladders,PCS,12.994,19.844,25,Al-Fanar Aluminium Ladders - AL--39273,,Al-Fanar
HW-103873,Sata Pipe Sealant XL,شريط لحام وسدادات XL,6284523869349,Sealants & Tape,PCS,8.041,10.202,5,,,Sata
HW-103874,Metabo Concrete Nail Large,مسامير Large,6137776138381,  Nails,PCS,4.637,KD 7.111,50,Metabo Nails - MET-77387,MET-77387,Metabo
HW-103875,Karcher Wood Chisel 650W,إزميل 650W,6686633050212,Chisels,pcs,12.537,18.749,25,,,Karcher
HW-103876,Karcher Pipe Sealant 750W,شريط لحام وسدادات 750W,6815200224662,Sealants & Tape,PCS,21.710,32.473,20,Karcher Sealants & Tape - KAR-61882,KAR-61882,Karcher
HW-103877,Stanley Steel Toe Safety Boots 3/4 Inch,أحذية سلامة 3/4 inch,6925019841744,Safety Boots,PCS,7.610,10.338,5,,STA-10135,Stanley
HW-103878,truper tool kit 900w pieces,,6409410397857,Tool Sets,PCS,15.025,18.784,10,Truper Tool Sets - TRU-67631,TRU-67631,Truper
HW-103879,Gulf Star Vernier Caliper 2000W  ,فرجار قياس 2000W,6312682040823,"Calipers,",PCS,13.712,21.242,25,,GUL-34898,Gulf Star
HW-103880,Crown Wall Switch 20mm,مفاتيح وأفياش 20mm,6220448286779,Switches & Sockets,pc,22.912,33.332,5,Crown Switches & Sockets - CRO-26575,,Crown
HW-103881,Yato Ball Valve 650W,صمامات 650W,6330005859674,Valves,PCS,11.079,KWD 17.023,5,Yato Valves - YAT-36342,YAT-36342,Yato
HW-103882,Yato Hi-Vis Safety Vest 20L,,6565245744727,High Visibility Vests,pcs,19.927,30.766,5,Yato High Visibility Vests - YAT-17035,YAT-17035,Yato
HW-103883,Tolsen  Plastic Water Tank 1/4 inch,خزانات مياه 1/4 inch,6672613225911,Water Tanks,PCS,17.655,25.260,25,Tolsen Water Tanks - TOL-67048,,Tolsen
HW-103884,Sata Epoxy Adhesive 25mm,إيبوكسي 25mm,6624703596913,Epoxy,PCS,228.908,295.428,5,Sata Epoxy - SAT-75169,SAT-75169,Sata
HW-103885,crown circular saw 10kg,مناشير دائرية 10kg,6192558317429,circular saws,PCS,0.297,0.351,10,,CRO-89730,Crown
HW-103886,Yato Hex Nut 1/2 inch,صواميل وبراغي 1/2 inch,6676985494765,Bolts & Nuts,PC,16.568,23.141,10,Yato Bolts & Nuts - YAT-8938,,Yato
HW-103887,Yato Extension Cord 5kg  ,وصلات كهرباء 5kg,6855661538981,Extension Cords,PCS,20.124,26.968,50,,YAT-73844,Yato
HW-103888,Ridgid Plastic Water Tank 32mm,خزانات مياه 32mm,6770322440341,Water Tanks,PC,17.381,26.043,'15,,RID-85888,Ridgid
HW-103889,Makita Enamel Paint 1/4 inch,دهان زيتي 1/4 inch,6930050388285,Enamel Paint,PCS,12.005,15.753,20,Makita Enamel Paint - MAK-57699,MAK-57699,Makita
HW-103890,Black+Decker Platform Ladder 18 Gauge,سلالم منصة 18 Gauge,6808458441653,Platform Ladders,PCS,20.246,25.716,10,Black+Decker Platform Ladders - BLA-41541,,Black+Decker
HW-103891,Tolsen Silicone Sealant Tube 1L,سيليكون 1L,6691781571035,Silicone Sealant,PCS,17.454,23.022,10,Tolsen Silicone Sealant - TOL-38521,TOL-38521,Tolsen
HW-103892,Black+Decker Phillips Screwdriver 10mm,مفكات 10mm,6377939212671,Screwdrivers,PCS,KD 16.801,23.287,10,Black+Decker Screwdrivers - BLA-69880,,Black+Decker
HW-103893,Total Work Gloves 20 Gauge,قفازات 20 Gauge,6687048643038,"  Gloves,",PCS,4.648,6.481,50,Total Gloves - TOT-53409,TOT-53409,Total
HW-103894,BLACK+DECKER SILICONE SEALANT TUBE 16 GAUGE,سيليكون 16 Gauge,6991798300123, Silicone Sealant ,PCS,19.214,23.445,10,Black+Decker Silicone Sealant - BLA-64559,BLA-64559,Black+Decker
HW-103895, AL-FANAR TILE ADHESIVE BAG 12MM ,,6595021658437,Tiles Adhesive,PCS,24.864,34.097,5,,AL--34782,Al-Fanar
HW-103896,Truper Laser Level 8mm,,6468695092975,Laser Levels,pc,23.468,36.279,20,Truper Laser Levels - TRU-87743,TRU-87743,Truper
HW-103897,Hitachi Hi-Vis Safety Vest 32mm,سترات عاكسة 32mm,6463528175806,High Visibility Vests,pcs,23.728,33.479,5,Hitachi High Visibility Vests - HIT-96524,HIT-96524,Hitachi
HW-103898,"SKIL COMBINATION WRENCH 25KG,",مفاتيح ربط 25kg,6373489310838,Wrenches,PCS,10.925,KWD 14.272,25,Skil Wrenches - SKI-9280,SKI-9280,Skil
HW-103899,Gulf Star Expansion Anchor 3/4 inch,مثبتات جدارية 3/4 inch,6751010464566,ANCHORS & PLUGS,PCS,2.432,3.532,25,Gulf Star Anchors & Plugs - GUL-69623,GUL-69623,Gulf Star
HW-103900,Ingco Steel Toe Safety Boots 9L,,6461686049439,Safety Boots,pcs,KWD 18.425,25.061,20,Ingco Safety Boots - ING-60873,,Ingco
HW-103901,Gulf Star Silicone Sealant Tube 5kg,,6503258518575,silicone sealant,PCS,17.510,21.771,20,Gulf Star Silicone Sealant - GUL-67743,GUL-67743,Gulf Star
HW-103902,Skil Machine Screw 10mm,براغي آلات 10mm,6601672869686,Machine  Screws,PCS,21.536,25.596,5,Skil Machine Screws - SKI-23587,SKI-23587,Skil
HW-103903,Metabo Steel Chain 1L,سلاسل 1L,6214537656209,Chains,PCS,24.765,34.014,20,Metabo Chains - MET-70815,,Metabo
HW-103904,Tolsen Door Hinge 3/8 inch,مفصلات أبواب 3/8 inch,6518262825818,Door Hinges,PCS,16.395,KD 20.889,20,Tolsen Door Hinges - TOL-3238,TOL-3238,Tolsen
HW-103905,"Gulf Star Long Nose Pliers 4L,",زرادية 4L,6855551943920,"Pliers,",PCS,8.499,10.300,25,Gulf Star Pliers - GUL-76790,GUL-76790,Gulf Star
HW-103906,"Total Super Glue 2000W  ,",لاصق سريع 2000W,6181562283389,Super Glue,PCS,18.932,24.303,15,Total Super Glue - TOT-92103,TOT-92103,Total
HW-103907,Sata Portable Generator Small,مولدات كهرباء Small,6242206885294,Generators,PCS,171.642,221.011,5,Sata Generators - SAT-24761,SAT-24761,Sata
HW-103908,Crown Pop Rivet 10kg,مسامير برشام 10kg,6573625612438,Rivets,PCS,22.168,KWD 31.664,25,Crown Rivets - CRO-70589,CRO-70589,Crown
HW-103909,Metabo Circular Saw 16 Gauge,مناشير دائرية 16 Gauge,6256392714783,Circular Saws,pcs,15.159,22.171,10,Metabo Circular Saws - MET-80827,MET-80827,Metabo
HW-103910,Al-Fanar Silicone Sealant Tube 1 inch,سيليكون 1 inch,6173538695846,Silicone Sealant,PCS,1.048,1.384,10,Al-Fanar Silicone Sealant - AL--96173,,Al-Fanar
HW-103911,Crown Laser Level Medium,ميزان ليزر Medium,6729966351554,Laser Levels  ,PCS,24.591,KD 35.868,5,,CRO-53737,Crown
HW-103912,crown ppr pipe 25kg,مواسير بي بي آر 25kg,6598551496913,PPR Pipes,PCS,19.317,28.007,15,,,Crown
HW-103913,CROWN DUST MASK RESPIRATOR 900W,أقنعة تنفس 900W,6697436807399,Respirators,PCS,10.627,13.077,50,,,Crown
HW-103914,Truper Door Hinge 900W,مفصلات أبواب 900W,6186392907928,Door Hinges,PCS,12.754,18.674,20,Truper Door Hinges - TRU-56323,TRU-56323,Truper
HW-103915,Ingco Wheelbarrow 3/4 inch,عربات يدوية 3/4 inch,6566303140879,Wheelbarrows,PCS,23.749,KD 29.271,25,,,Ingco
HW-103916,Metabo Thermal Insulation Sheet 25kg,عزل 25kg,6992154844147,Insulation,PCS,9.433,14.399,25,,,Metabo
HW-103917,Makita Vernier Caliper 9L,فرجار قياس 9L,6515756655317,Calipers,PCS,5.406,7.331,15,Makita Calipers - MAK-45064,MAK-45064,Makita
HW-103918,Crown Galvanized Metal Sheet 1/4 inch,صفائح معدنية 1/4 inch,6500529091912,Metal Sheets,PCS,21.484,27.313,'5,Crown Metal Sheets - CRO-92440,CRO-92440,Crown
HW-103919,Makita Garden Cart 40mm,عربات حديقة 40mm,6865266186841,Wheelbarrows & Carts,PCS,15.079,21.835,20,Makita Wheelbarrows & Carts - MAK-12403,,Makita
HW-103920,Total Garden Shovel 16 Gauge,مجارف 16 Gauge,6248536976214,Shovels & Spades,pc,KD 20.133,24.457,25,,TOT-87355,Total
HW-103921,Makita Impact Driver 50mm,مثاقب 50mm,6198934317288,Drills & Drivers,PCS,7.308,10.609,'25,Makita Drills & Drivers - MAK-74502,MAK-74502,Makita
HW-103922,Sata Circular Saw 20L,مناشير دائرية 20L,6136935147014,CIRCULAR SAWS,Nos,12.122,KWD 18.702,25,Sata Circular Saws - SAT-21744,SAT-21744,Sata
HW-103923,Metabo Cordless Drill 3/4 inch,مثاقب 3/4 inch,6725643858047,  Drills & Drivers,PCS,9.618,12.699,50,Metabo Drills & Drivers - MET-10375,MET-10375,Metabo
HW-103924,Crown Adjustable Wrench 1200W,مفاتيح ربط 1200W,6290164840766,Wrenches,PC,11.385,17.289,5,Crown Wrenches - CRO-14802,,Crown
HW-103925,Black+Decker Galvanized Metal Sheet Medium,صفائح معدنية Medium,6196628182545,Metal Sheets,PCS,5.449,7.074,20,Black+Decker Metal Sheets - BLA-86343,BLA-86343,Black+Decker
HW-103926,Metabo Sandpaper Sheet 20 Gauge,ورق صنفرة 20 Gauge,6246084507071,Sandpaper,Pieces,2.283,KWD 2.757,10,,MET-87766,Metabo
HW-103927,Gulf Star Power Socket 5kg,,6490435129353,Switches & Sockets,PCS,KWD 14.623,18.834,20,Gulf Star Switches & Sockets - GUL-84892,GUL-84892,Gulf Star
HW-103928,Truper Welding Gloves 9L,ملحقات لحام 9L,6772017294736,Welding Accessories,PCS,16.022,20.443,50,,TRU-91175,Truper
HW-103929,TOTAL PIPE SEALANT 4L.,شريط لحام وسدادات 4L,6931087059328,"  Sealants & Tape,",PCS,24.527,30.456,15,Total Sealants & Tape - TOT-54002,,Total
HW-103930,Bosch Copper Elbow 9L,وصلات نحاس 9L,6818884881841,Copper Fittings,PCS,18.200,21.935,25,Bosch Copper Fittings - BOS-85785,BOS-85785,Bosch
HW-103931,Truper Copper Elbow 10mm,وصلات نحاس 10mm,6456281865041,Copper Fittings,PCS,KD 11.900,14.451,20,,TRU-6429,Truper
HW-103932,Karcher Ball Valve 900W,صمامات 900W,6339475076509,Valves,PCS,12.288,15.359,10,Karcher Valves - KAR-39196,KAR-39196,Karcher
HW-103933,Metabo Impact Driver Small,مثاقب Small,6223519737982,Drills & Drivers,PC,10.308,KWD 15.521,10,Metabo Drills & Drivers - MET-82819,MET-82819,Metabo
HW-103934,METABO COPPER ELBOW 1KG,وصلات نحاس 1kg,6508962973120,Copper Fittings,Nos,15.246,19.539,25,Metabo Copper Fittings - MET-13251,MET-13251,Metabo
HW-103935,Truper Safety Goggles 25kg,,6417110207617,Eye Protection,PCS,KWD 24.669,KD 29.700,50,Truper Eye Protection - TRU-76764,TRU-76764,Truper
HW-103936,Ingco PU Foam Filler 1/4 inch,رغوة عازلة 1/4 inch,6127885872082,Foam Fillers,PCS,8.178,11.727,20,Ingco Foam Fillers - ING-75354,ING-75354,Ingco
HW-103937,Bosch Wood Screw Small,براغي خشب Small,6672364455293,Wood Screws,PCS,11.808,16.030,50,,BOS-43124,Bosch
HW-103938,Tolsen Door Lock 18L,أقفال 18L,6413467112895,Locks & Padlocks,PCS,19.958,28.069,5,,,Tolsen
HW-103939,Tolsen Steel Toe Safety Boots Small,أحذية سلامة Small,6408329156565,Safety Boots,PCS,18.962,24.422,50,Tolsen Safety Boots - TOL-68669,TOL-68669,Tolsen
HW-103940,Makita Locking Pliers 10Kg,زرادية 10kg,6507923329678,Pliers,PCS,15.154,22.829,50,Makita Pliers - MAK-71981,MAK-71981,Makita
HW-103941,Bosch Self Tapping Screw 20 Gauge,براغي ذاتية التنصيت 20 Gauge,6477875515945, Self Tapping Screws ,PC,10.053,15.046,5,,BOS-83982,Bosch
HW-103942,Al-Fanar Super Glue XL,لاصق سريع XL,6795752874882,Super Glue.,pc,22.048,26.739,20,Al-Fanar Super Glue - AL--23576,AL--23576,Al-Fanar
HW-103943,Black+Decker Tool Kit 25kg Pieces,,6586622988796,Tool Sets,PC,11.652,15.402,25,Black+Decker Tool Sets - BLA-1818,BLA-1818,Black+Decker
HW-103944,Black+Decker Garden Hose 16mm,خراطيم ورشاشات 16mm,6721590581227,Hoses & Sprinklers,PCS,13.157,17.271,25,Black+Decker Hoses & Sprinklers - BLA-89745,,Black+Decker
HW-103945,Hilti Cold Chisel 1/2 inch,,6156752821619,Chisels,PCS,19.981,28.336,50,,HIL-67140,Hilti
HW-103946,Bosch Tile Adhesive Bag 9L,,6104255804614,Tiles Adhesive.,PCS,8.674,12.917,25,,BOS-5384,Bosch
HW-103947,Ingco  LED Bulb 20 Gauge,إنارة 20 Gauge,6851747418483,Lighting,PCS,2.707,3.695,10,Ingco Lighting - ING-95874,ING-95874,Ingco
HW-103948,Bosch Digging Spade Large,مجارف Large,6780117048838,Shovels & Spades,PCS,261.716,KD 357.769,20,,,Bosch
HW-103949,Ridgid Wheelbarrow 16 Gauge,عربات يدوية 16 Gauge,6164799093773,Wheelbarrows,Pieces,KWD 8.802,11.520,20,,,Ridgid
HW-103950,Hilti ARC Welding Machine 24 Gauge,ماكينات لحام 24 Gauge,6658719943281,Welding Machines,Nos,9.191,14.082,25,Hilti Welding Machines - HIL-60770,HIL-60770,Hilti
HW-103951, Skil Laser Level 20L ,,6633858550771,Laser Levels,PCS,24.945,32.985,15,,SKI-72454,Skil
HW-103952,Sata Scaffolding Frame Medium,سقالات Medium,6254807326379,Scaffolding,PCS,21.673,33.098,50,Sata Scaffolding - SAT-80386,SAT-80386,Sata
HW-103953,Tolsen Thermal Insulation Sheet 1/2 inch,عزل 1/2 inch,6979772444884,Insulation,PC,6.407,KD 9.147,10,Tolsen Insulation - TOL-96239,TOL-96239,Tolsen
HW-103954,Ridgid Wire Brush 3/4 inch,,6564293323425,Wire Brushes,PCS,12.397,16.454,50,Ridgid Wire Brushes - RID-70032,,Ridgid
HW-103955,Hitachi Steel Chain 40mm,سلاسل 40mm,6637818413015,Chains.,pcs,24.459,35.986,5,,HIT-83944,Hitachi
HW-103956,Stanley Garden Shovel 16 Gauge,مجارف 16 Gauge,6700074960776,Shovels & Spades,PCS,11.712,KD 15.120,50,,STA-10860,Stanley
HW-103957,Ridgid Work Gloves 1/4 inch,,6651835507008,Gloves,pcs,1.245,1.844,5,Ridgid Gloves - RID-97510,RID-97510,Ridgid
HW-103958,Black+Decker Platform Ladder 24 Gauge,سلالم منصة 24 Gauge,6518237093472,Platform Ladders,PCS,14.831,KWD 18.205,5,Black+Decker Platform Ladders - BLA-12430,,Black+Decker
HW-103959,Ingco Thermal Insulation Sheet 20L,عزل 20L,6219458438177,Insulation,PCS,4.875,6.223,25,,,Ingco
HW-103960,CROWN GARDEN CART 1/4 INCH,عربات حديقة 1/4 inch,6331672793690,Wheelbarrows & Carts,Nos,22.621,27.351,5,,CRO-10557,Crown
HW-103961,Gulf Star Digging Spade 1 inch.,مجارف 1 inch,6101928471586,Shovels & Spades,PCS,4.915,6.875,20,,,Gulf Star
HW-103962,Total Extension Cord 8mm,وصلات كهرباء 8mm,6574034460464,EXTENSION CORDS,PCS,18.460,28.584,10,Total Extension Cords - TOT-93440,TOT-93440,Total
HW-103963,DeWalt Wire Brush 450W,فرش سلك 450W,6620177360160,Wire Brushes,PCS,14.904,KD 17.686,25,DeWalt Wire Brushes - DEW-97443,DEW-97443,DeWalt
HW-103964,"Stanley Cement Bag Medium,",أسمنت وملاط Medium,6592338373781,Cement & Mortar,PCS,KD 23.397,31.798,20,,STA-92725,Stanley
HW-103965,Ridgid Enamel Paint 5kg,دهان زيتي 5kg,6336535212095,Enamel Paint,PCS,8.384,11.458,25,,RID-63802,Ridgid
HW-103966,Ridgid Basin Tap 9L,حنفيات وخلاطات 9L,6978275527093,Taps & Mixers,PCS,6.587,8.177,50,,RID-4964,Ridgid
HW-103967,Hilti Wall Switch 3/8 inch,مفاتيح وأفياش 3/8 inch,6707723260660,switches & sockets,PCS,10.937,14.116,25,Hilti Switches & Sockets - HIL-47206,HIL-47206,Hilti
HW-103968,Total Padlock Small,أقفال Small,6802375463111,Locks & Padlocks,PCS,168.388,203.962,15,,TOT-10086,Total
HW-103969,Sata Dust Mask Respirator Small,أقنعة تنفس Small,6997945198337,Respirators,PCS,12.202,15.899,50,,,Sata
HW-103970,Total Paint Thinner 10kg,تنر 10kg,6835119390463,Thinners,PCS,10.742,14.542,15,,TOT-9530,Total
HW-103971,crown steel toe safety boots 22 gauge,أحذية سلامة 22 Gauge,6711469096239,Safety Boots,PCS,14.007,17.993,10,Crown Safety Boots - CRO-73143,CRO-73143,Crown
HW-103972,Tolsen Pop Rivet 20L,مسامير برشام 20L,6974240032933,RIVETS,PCS,20.146,24.090,10,Tolsen Rivets - TOL-27034,TOL-27034,Tolsen
HW-103973,Tolsen Laser Level 12mm,,6517798228240,Laser Levels,PCS,3.730,4.526,10,,TOL-3581,Tolsen
HW-103974,"  Truper Garden Cart 8mm,",,6348362302272,Wheelbarrows & Carts,pc,19.695,26.006,15,Truper Wheelbarrows & Carts - TRU-40910,,Truper
HW-103975,  Karcher Aluminium Ladder Medium,سلالم ألمنيوم Medium,6969950503096,Aluminium Ladders,PCS,20.371,27.092,25,Karcher Aluminium Ladders - KAR-77246,KAR-77246,Karcher
HW-103976,Skil Grinding Disc 3/8 inch,أقراص جلخ 3/8 inch,6384328923484,Grinding Discs,PCS,7.538,10.205,25,,SKI-84008,Skil
HW-103977,Stanley Aluminium Ladder 9L,سلالم ألمنيوم 9L,6386724909494,Aluminium Ladders,PCS,KWD 19.927,27.831,20,Stanley Aluminium Ladders - STA-83107,,Stanley
HW-103978,Hitachi Super Glue 1 inch,لاصق سريع 1 inch,6655478459046,Super Glue,PCS,15.789,23.917,25,Hitachi Super Glue - HIT-49019,,Hitachi
HW-103979,hilti pu foam filler 5kg,رغوة عازلة 5kg,6954306758981,Foam Fillers,PCS,3.292,4.887,20,Hilti Foam Fillers - HIL-99343,HIL-99343,Hilti
HW-100552,Ingco Plastic Water Tank 650W,خزانات مياه 650W,6840948042194,water tanks,PCS,24.464,KWD 31.630,10,Ingco Water Tanks - ING-89203,,Ingco
HW-103981,Yato Spray Paint Can XL,بخاخ دهان XL,6684669497070,Spray Paint,pcs,24.158,37.105,15,Yato Spray Paint - YAT-2980,YAT-2980,Yato
HW-103982,Truper Expansion Anchor 1/4 inch,,6405261283194,Anchors & Plugs,Pieces,11.608,17.167,5,Truper Anchors & Plugs - TRU-1013,TRU-1013,Truper
HW-103983,  Ridgid Basin Tap 16 Gauge,,6440343401014,Taps & Mixers.,PC,3.115,4.241,5,,RID-77030,Ridgid
HW-103984,SKIL TAPE MEASURE 1500W,أشرطة قياس 1500W,6712754894500,Tape Measures,PCS,23.857,28.843,50,Skil Tape Measures - SKI-61307,SKI-61307,Skil
HW-103985,Gulf Star Paint Roller XL,فرش ورولات XL,6333527901293,Brushes & Rollers,Pieces,7.352,10.391,15,Gulf Star Brushes & Rollers - GUL-82810,GUL-82810,Gulf Star
HW-103986,Al-Fanar Paint Roller 5kg,,6661495542281,Brushes & Rollers,PCS,18.558,KWD 22.247,15,,AL--33171,Al-Fanar
HW-103987,Sata Long Nose Pliers 1500W,زرادية 1500W,6975565883362,Pliers,PCS,18.764,KWD 24.239,25,Sata Pliers - SAT-66814,SAT-66814,Sata
HW-103988,Stanley Emulsion Paint 1L,دهان مائي 1L,6703883380109,Emulsion Paint,Nos,16.591,22.996,5,,STA-14736,Stanley
HW-103989,Ridgid Wire Brush Medium,فرش سلك Medium,6769285598490,Wire Brushes,PCS,KD 24.839,36.107,50,,,Ridgid
HW-103990,Al-Fanar Scaffolding Frame 9L,,6921761366073,Scaffolding,PCS,15.509,19.852,10,,,Al-Fanar
HW-103991,Sata Wheelbarrow 650W,,6147040307458,Wheelbarrows,PCS,9.505,14.401,50,Sata Wheelbarrows - SAT-35601,,Sata
